transecto;Region_class;Height_mean;Depth_mean;Good_samples;Date_M;Time_M;Lat_M;Lon_M;Standard_deviation;Skewness;Kurtosis;Corrected_length;Corrected_thickness;Corrected_perimeter;Corrected_area;Image_compactness;Corrected_MVBS;Coefficient_of_variation;X3D_school_area;X3D_school_volume;Frequency
63; VIN;11.448462;23.814506;103542;20181029; 23:18:56.5900;-13.05548333;-77.94601667;1.33E-06;4.467994;33.546547;848.211337;25.238212;14643.35701;9562.733381;1784.388396;-60.667222;155.542622;85629.34873;68301.30819;120
63; VIN;0.861327;17.047308;95;20181029; 23:17:36.5900;-13.05733333;-77.94928333;5.16E-07;0.900505;0.125879;8.846966;0.631459;19.9254;4.793477;6.591034;-62.582381;93.506365;22.345992;2.103407;120
63; VIN;0.710821;17.380395;196;20181029; 23:17:42.5910;-13.05721462;-77.94907718;3.04E-07;0.97814;0.004253;25.447989;1.247988;98.540905;13.883995;55.65559;-64.203919;80.030296;127.035139;3.890326;120
63; VIN;0.438823;28.102414;121;20181029; 23:17:42.5910;-13.05721462;-77.94907718;1.48E-07;0.590439;-0.24719;25.643888;0.885324;76.124754;8.292971;55.607297;-66.003377;59.064974;90.812597;2.24159;120
63; VIN;0.617824;31.262169;477;20181029; 23:17:46.5900;-13.05710417;-77.94887334;1.52E-07;1.017181;1.946919;72.88555;1.266121;355.19742;35.015167;286.73027;-66.297053;64.664696;369.12776;8.769736;120
63; VIN;0.628618;33.495159;104;20181029; 23:18:01.6010;-13.05676682;-77.94827247;2.84E-07;0.871488;-0.103806;15.164163;0.867191;65.967644;6.685637;51.797558;-64.39377;78.141155;52.600889;1.201279;120
63; VIN;0.586307;32.321962;97;20181029; 23:18:07.5900;-13.05661667;-77.94801667;1.51E-07;0.887415;-0.071184;14.472462;0.812791;51.418522;5.630339;37.367559;-66.315593;64.594415;47.052359;2.204235;120
63; VIN;0.580262;12.613199;128;20181029; 23:18:35.5900;-13.05595;-77.94685;1.16E-06;0.304156;-1.340206;19.42995;0.649592;40.193994;7.219389;17.807871;-59.941514;114.692231;50.486192;2.285727;120
63; VIN;0.630129;10.707459;139;20181029; 23:18:47.5910;-13.05568333;-77.94635;1.33E-06;1.638137;1.579252;19.648926;1.193588;62.327786;9.304583;33.224361;-60.098457;136.556085;93.810922;2.895124;120
63; VIN;0.362664;44.581152;80;20181029; 23:18:58.5910;-13.0554296;-77.9459268;8.77E-08;0.650083;0.180966;21.694312;0.631459;44.513002;4.897028;32.198177;-67.159505;45.60587;54.796291;0.870345;120
63; VIN;0.598396;39.014129;66;20181029; 23:19:00.6010;-13.05536667;-77.94581667;1.60E-07;1.561761;1.779235;9.043018;0.631459;20.337436;3.437653;9.574598;-66.611695;73.462952;22.841188;1.178521;120
63; VIN;0.50773;11.535737;84;20181029; 23:19:18.5920;-13.05497947;-77.94511087;8.70E-07;1.356345;0.846904;15.91278;0.812791;33.245272;5.498862;15.994737;-61.520888;123.450414;51.73507;2.864696;120
63; VIN;0.374753;11.719165;124;20181029; 23:19:33.5910;-13.0546;-77.94445;1.09E-06;0.435413;-1.407995;29.095112;0.776525;60.594596;7.436181;39.292348;-60.490543;122.43278;90.372305;2.311151;120
63; VIN;0.670928;34.932711;111;20181029; 23:19:57.5910;-13.05405;-77.9435;3.29E-07;1.325126;0.797663;13.655243;0.758392;50.44174;6.063179;33.394109;-64.583723;94.573629;41.424088;1.673326;120
63; VIN;0.42613;33.621268;141;20181029; 23:20:03.5910;-13.0539;-77.94321667;1.88E-07;1.557549;2.162329;29.578028;1.175455;102.654201;9.630184;87.078109;-65.65543;69.238914;139.070587;2.693224;120
63; VIN;0.448797;34.71244;99;20181029; 23:20:15.5910;-13.05361667;-77.94271667;1.37E-07;0.837525;-0.026789;20.686953;0.794658;65.873225;6.488625;53.2176;-66.31126;58.74303;65.756212;1.226222;120
63; VIN;0.543996;24.860859;150;20181029; 23:02:21.5900;-13.07860351;-77.98748684;1.41E-07;-0.083923;-0.379876;26.715727;0.867191;96.847337;10.081593;74.034872;-66.106606;57.549211;92.670531;2.976806;120
63; VIN;13.23104;29.22602;175118;20181029; 23:04:18.5910;-13.07572073;-77.9826561;1.88E-06;5.641554;54.194686;1255.888112;27.541128;19455.99723;16391.61988;1837.7027;-59.879368;182.378459;138354.3009;158625.7345;120
63; VIN;0.802045;19.943177;575;20181029; 23:02:30.5910;-13.0783936;-77.9871436;2.84E-07;1.463696;3.740149;67.219142;3.115708;305.147556;48.326999;153.327517;-64.514849;80.36243;837.740764;20.206059;120
63; VIN;0.739835;22.576012;204;20181029; 23:02:26.6010;-13.07846667;-77.98728333;3.34E-07;1.197787;1.167688;25.380719;1.628785;107.534651;15.742137;58.455219;-64.037918;84.696297;165.358958;6.88666;120
63; VIN;0.39893;37.337632;66;20181029; 23:02:31.5900;-13.07834445;-77.98709445;1.42E-07;1.910601;3.793245;15.4747;0.703992;44.314908;4.184778;37.343704;-66.931422;70.073655;43.576261;0.877364;120
63; VIN;0.613232;35.893451;372;20181029; 23:02:44.5910;-13.07801447;-77.9865934;1.57E-07;1.783823;5.45755;57.272942;1.791984;243.975051;28.45221;166.481113;-65.744813;58.854475;410.528784;7.604384;120
63; VIN;0.932852;33.137973;463;20181029; 23:02:44.5910;-13.07801447;-77.9865934;3.20E-07;1.460384;1.870225;46.382706;1.955183;183.936298;35.958517;74.872657;-64.046765;81.338147;362.746676;18.159285;120
63; VIN;0.537952;37.924875;267;20181029; 23:02:54.5910;-13.07775;-77.98615;1.94E-07;1.773736;6.02288;48.323325;1.157322;163.419113;19.18305;110.78429;-66.546415;87.58716;223.702588;6.019631;120
63; VIN;0.797861;17.995553;88;20181029; 23:02:52.5900;-13.07780185;-77.9862389;9.62E-07;1.01592;-0.25997;8.13651;0.957857;29.205598;4.643748;14.616846;-60.87388;117.702074;31.174444;1.583721;120
63; VIN;0.348157;33.656352;96;20181029; 23:02:54.5910;-13.07775;-77.98615;1.35E-07;0.907337;-0.075064;25.881172;0.649592;53.051841;5.673406;39.477275;-66.949208;66.729571;67.24885;1.156234;120
63; VIN;0.403876;36.646975;245;20181029; 23:03:01.5920;-13.07756667;-77.98586667;1.64E-07;1.547116;2.353417;58.117294;1.139189;237.057523;17.318867;258.213027;-66.017507;65.735631;264.82628;3.234092;120
63; VIN;1.459723;18.239859;322;20181029; 23:03:08.5910;-13.07738863;-77.98559128;4.78E-07;1.623858;3.584363;18.933834;3.351439;120.231607;24.399576;47.146034;-63.499989;106.909217;253.822371;10.100534;120
63; VIN;0.533634;40.492052;206;20181029; 23:03:14.6010;-13.07727534;-77.98537556;1.18E-07;-0.169169;0.244244;37.745012;2.172781;179.834578;17.436517;147.596753;-66.632491;54.467954;328.046611;3.805526;120
63; VIN;0.491245;38.827867;298;20181029; 23:03:20.5900;-13.0771019;-77.98508713;1.82E-07;1.246167;2.582756;55.450321;0.97599;165.761169;19.462227;112.347447;-66.310084;77.75978;216.475836;5.454888;120
63; VIN;0.679995;39.174482;150;20181029; 23:03:34.6010;-13.07675343;-77.98450514;8.07E-08;0.996357;0.309939;20.846954;1.338654;85.074553;10.68587;53.898864;-66.902102;39.521387;111.627433;3.088036;120
63; VIN;0.433182;39.866135;215;20181029; 23:03:41.6010;-13.07661225;-77.98424558;2.63E-07;1.526144;2.111177;45.635637;1.084789;138.142613;14.804164;102.579738;-65.234735;87.77606;198.020186;3.519645;120
63; VIN;0.643729;17.343767;71;20181029; 23:03:40.5910;-13.07663129;-77.98429386;1.12E-07;0.346874;-1.19603;11.046016;0.703992;32.828226;4.619761;18.563739;-66.851412;54.152794;31.105227;1.058069;120
63; VIN;0.39893;41.205554;110;20181029; 23:03:48.5910;-13.07641858;-77.9839224;1.37E-07;1.390205;1.4296;27.666085;1.139189;89.271173;8.260678;76.770955;-66.274794;58.057312;126.067579;2.217638;120
63; VIN;0.539463;40.15559;119;20181029; 23:04:05.5900;-13.07601667;-77.98321667;1.67E-07;1.115393;0.405866;19.824297;0.685859;61.366429;6.719745;44.596326;-66.298661;71.092672;54.386675;1.790679;120
63; VIN;0.537952;17.589102;178;20181029; 23:04:39.5910;-13.07525;-77.98176667;3.81E-07;1.684649;2.70068;30.059829;0.903457;91.303957;11.20175;59.222052;-64.595576;109.744101;108.631077;3.215114;120
63; VIN;0.382812;41.758183;190;20181029; 23:04:48.5910;-13.075052;-77.98137266;1.38E-07;0.756582;-0.037416;46.814239;0.667726;97.099013;11.465681;65.436479;-66.468388;61.284122;125.036264;2.525785;120
63; VIN;0.580262;17.973779;96;20181029; 23:04:47.6010;-13.07507006;-77.98142686;4.44E-07;0.747664;-1.036531;14.149502;0.722125;48.437184;5.287613;35.30923;-64.154977;115.487096;40.870847;1.051791;120
63; VIN;0.553063;17.645387;122;20181029; 23:04:53.5900;-13.07493333;-77.98116667;3.34E-07;1.152558;0.059921;19.848352;1.048523;51.053348;7.977318;26.000499;-64.248406;88.824182;83.245798;2.242214;120
63; VIN;0.344531;18.336165;114;20181029; 23:04:59.5910;-13.0748;-77.98091667;2.64E-07;1.212167;0.287459;30.222756;0.849058;83.794932;7.221447;77.375134;-65.264586;88.812772;102.643443;1.272172;120
63; VIN;0.562129;16.171422;155;20181029; 23:05:01.6020;-13.07476667;-77.98083333;2.23E-07;0.559576;-0.745246;24.590622;1.211722;81.716747;10.209789;52.046976;-64.424701;61.876779;119.187952;2.199127;120
63; VIN;0.50773;17.629194;224;20181029; 23:05:08.6010;-13.07460548;-77.98052489;1.21E-06;3.303415;10.801359;42.586552;1.447453;124.235689;17.193234;71.437345;-61.750806;180.463581;246.568166;4.346437;120
63; VIN;0.984374;19.021059;380;20181029; 23:05:28.5900;-13.07419818;-77.97969637;4.03E-07;1.597528;1.897302;36.532502;2.462912;185.472344;30.932621;88.497648;-63.717158;94.925428;359.905409;10.731538;120
63; VIN;0.843194;17.146598;93;20181029; 23:05:32.6020;-13.07411461;-77.97952718;5.12E-07;1.377556;2.018403;10.203326;1.03039;33.570061;6.289634;14.258342;-62.516783;91.462439;42.053605;2.687105;120
63; VIN;0.610484;18.421895;101;20181029; 23:05:46.6010;-13.07378333;-77.9789;1.44E-07;0.000155;-0.997496;14.427426;0.885324;41.780569;5.990184;23.189888;-64.956417;45.111627;51.091786;1.614014;120
63; VIN;0.551249;22.043768;152;20181029; 23:06:01.6010;-13.07347718;-77.97828312;2.67E-07;1.339415;1.613102;27.356907;0.631459;67.633514;9.383296;38.79347;-65.779591;101.044713;69.099082;3.041437;120
63; VIN;0.647355;23.832358;357;20181029; 23:06:05.5910;-13.07336667;-77.97806667;4.19E-07;2.228704;5.011835;52.348684;2.753044;212.484515;30.328222;118.467098;-64.154839;108.957622;576.472833;10.938275;120
63; VIN;0.548529;19.56872;121;20181029; 23:06:04.5910;-13.07338333;-77.97811667;3.19E-07;0.699701;-0.953598;21.606491;0.92159;78.294639;8.361455;58.340795;-64.225649;84.465224;79.64934;1.673451;120
63; VIN;0.522236;24.340925;144;20181029; 23:06:10.5910;-13.07326667;-77.9779;2.30E-07;1.173988;0.535732;23.576787;1.048523;96.768989;8.835999;84.334818;-65.065365;73.979252;98.883194;1.613863;120
63; VIN;0.783757;21.483087;389;20181029; 23:06:17.6010;-13.07311325;-77.97758569;4.31E-07;1.585675;2.542492;45.713897;2.263447;175.635635;31.541878;77.826564;-63.404355;94.473339;413.883964;11.297034;120
63; VIN;0.471463;24.05555;78;20181029; 23:06:14.6010;-13.0731814;-77.97772947;2.78E-07;0.798824;-0.732938;14.139013;0.776525;30.675408;4.413941;16.964626;-64.617179;80.561342;43.917176;1.132666;120
63; VIN;0.731372;29.082131;242;20181029; 23:06:15.5920;-13.07316489;-77.97769466;2.66E-07;1.640016;2.817387;30.955774;1.066656;129.03037;16.501364;80.288653;-65.153201;87.115618;132.076646;5.479661;120
63; VIN;0.504103;31.9053;139;20181029; 23:06:15.5920;-13.07316489;-77.97769466;3.35E-07;1.018642;-0.087643;24.987153;0.849058;84.100594;8.803982;63.930653;-64.58321;96.372487;84.862128;2.301644;120
63; VIN;0.354893;33.634704;137;20181029; 23:06:17.6010;-13.07311325;-77.97758569;1.16E-07;1.069246;0.475954;36.300774;0.758392;118.422099;8.57842;130.091326;-67.038634;58.777994;110.120808;1.470589;120
63; VIN;0.881274;24.060443;243;20181029; 23:06:18.5910;-13.07308333;-77.97753333;3.93E-07;1.602305;2.927589;26.263152;1.066656;98.962085;17.010243;45.816013;-64.499388;110.752267;112.054992;7.97984;120
63; VIN;0.612902;26.116207;169;20181029; 23:06:18.5910;-13.07308333;-77.97753333;2.97E-07;0.916164;-0.065972;26.277376;1.084789;121.121004;12.005352;97.242062;-64.708082;87.681358;114.021653;2.750033;120
63; VIN;1.015459;26.425901;112;20181029; 23:06:22.5910;-13.07298333;-77.97735;1.95E-07;0.965513;-0.197868;10.490362;1.574386;34.182015;8.632198;10.771199;-64.774919;58.484184;66.063501;4.179698;120
63; VIN;1.257235;18.983717;208;20181029; 23:24:49.5900;-13.0471;-77.93138333;4.18E-07;1.153213;1.674587;14.096132;2.082115;74.448298;15.35962;28.715686;-62.948948;82.483727;117.399083;7.536536;120
63; VIN;0.752528;22.339884;166;20181029; 23:24:49.5900;-13.0471;-77.93138333;4.05E-07;1.028393;0.369226;19.458337;1.320521;72.620359;11.050598;37.977043;-63.004892;80.873946;102.780553;3.37775;120
63; VIN;0.598396;15.4711;99;20181029; 23:24:51.5910;-13.04705311;-77.93130466;2.54E-07;0.802208;-0.820733;15.36073;1.102922;42.38711;6.990344;20.453103;-64.86445;77.777652;67.766775;2.112959;120
63; VIN;0.45074;34.290819;174;20181029; 23:24:55.5910;-13.04696667;-77.93113333;6.00E-08;0.518862;-0.501714;37.694982;0.740258;141.399526;11.213243;141.890983;-67.802776;36.174757;111.616109;2.106749;120
63; VIN;1.701499;21.083323;2252;20181029; 23:25:04.5910;-13.04675;-77.93076667;4.23E-07;2.571599;11.667522;125.373522;6.905546;1162.108035;204.980185;524.289625;-63.485378;94.298471;3463.090704;89.356178;120
63; VIN;0.931593;27.772959;411;20181029; 23:25:01.6010;-13.04681667;-77.93088333;4.11E-07;2.024317;3.980796;42.083879;3.097574;186.994582;33.264288;83.650772;-64.27867;110.07644;521.43179;17.035014;120
63; VIN;0.610484;17.232375;202;20181029; 23:25:06.5910;-13.04668333;-77.93068333;5.53E-07;2.984775;8.541763;30.982124;1.193588;97.271987;14.255428;52.818424;-64.152442;143.75678;147.919613;3.774779;120
63; VIN;1.356968;23.279822;2245;20181029; 23:25:20.5910;-13.04635;-77.9301;3.26E-07;1.630065;4.240871;154.955874;4.947161;1168.116367;196.278933;553.208272;-63.696915;76.355022;3066.366497;81.051813;120
63; VIN;0.553063;17.462569;122;20181029; 23:25:18.6010;-13.04640326;-77.93018822;3.67E-07;0.17294;-1.612849;19.831757;1.121056;61.345665;7.89798;37.917691;-63.243767;77.359843;88.930009;1.724028;120
63; VIN;0.702661;26.93915;155;20181029; 23:25:19.5910;-13.04638333;-77.93015;1.64E-07;1.205351;0.952439;21.052262;1.356787;107.761467;11.809075;78.253048;-65.527342;58.545827;114.253758;2.493826;120
63; VIN;0.525863;35.205764;116;20181029; 23:25:23.5920;-13.04628333;-77.92998333;1.38E-07;2.009697;4.466966;21.357676;0.649592;86.346239;7.196556;82.442713;-67.420108;76.454796;55.495135;1.994302;120
63; VIN;3.647179;21.187956;19711;20181029; 23:26:11.5910;-13.04513333;-77.928;5.34E-07;2.445057;9.852817;510.139289;13.2159;7800.747444;1814.42006;2668.853482;-62.831306;102.565704;26967.79928;1364.306485;120
63; VIN;0.547623;31.683624;151;20181029; 23:25:28.6010;-13.04615296;-77.92977111;2.25E-07;0.437244;0.233041;24.572774;0.703992;51.388966;8.592028;24.458749;-65.954723;88.60895;69.196145;2.974107;120
63; VIN;1.588468;17.134425;438;20181029; 23:25:41.5900;-13.04585;-77.92923333;8.27E-07;3.67452;16.117241;25.189913;2.970642;185.804575;35.296182;77.835052;-62.480815;146.360035;299.320851;15.903398;120
63; VIN;0.729861;30.809433;161;20181029; 23:25:42.6010;-13.04581963;-77.92918778;1.80E-07;1.089643;0.620927;20.035946;1.556252;92.206289;11.319603;59.769556;-65.420481;62.681419;124.723955;4.112575;120
63; VIN;0.591142;34.033791;163;20181029; 23:25:48.5900;-13.04568333;-77.92895;8.32E-08;1.550814;2.514739;25.459041;0.957857;84.484009;11.093049;51.202153;-67.160986;43.265457;97.544464;3.709072;120
63; VIN;0.373026;25.284607;288;20181029; 23:25:53.6020;-13.04556667;-77.92873333;2.79E-07;2.863622;10.035342;73.809281;0.722125;162.824729;17.50481;120.523981;-66.350717;120.433709;213.198167;4.300855;120
63; VIN;0.571196;35.562227;126;20181029; 23:25:59.5900;-13.04541667;-77.92848333;1.20E-07;2.288234;6.75993;20.495714;0.939724;74.200791;8.168302;53.638353;-66.889371;58.621668;77.041224;2.032089;120
63; VIN;0.699423;28.372011;270;20181029; 23:26:03.6020;-13.04531667;-77.92833333;3.46E-07;1.124756;1.141101;34.363295;1.646918;134.159125;19.411433;73.78583;-64.019156;87.302287;226.374171;6.310687;120
63; VIN;0.607462;29.830738;67;20181029; 23:26:08.5910;-13.0452;-77.92811667;1.91E-07;0.459823;-0.353646;10.246686;0.722125;32.970972;4.055366;21.331608;-65.077592;61.462319;29.597561;0.843691;120
63; VIN;0.331838;31.767186;183;20181029; 23:26:16.5900;-13.04501667;-77.92778333;2.14E-07;1.363012;0.650372;51.614271;1.084789;146.725191;12.305107;139.224002;-65.869104;82.788661;223.962414;2.515203;120
63; VIN;0.38533;28.60203;85;20181029; 23:26:14.6010;-13.04505;-77.92786667;2.26E-07;0.985916;0.127617;19.810242;0.885324;51.554849;5.455487;38.769984;-65.372065;77.851726;70.153931;1.366094;120
63; VIN;0.534325;32.442264;442;20181029; 23:26:40.5900;-13.04443333;-77.92678333;1.96E-07;1.371408;3.243519;78.950891;1.955183;309.730356;34.670764;220.188316;-66.243173;82.436657;617.453699;10.750437;120
63; VIN;0.463404;28.080049;230;20181029; 23:26:41.6020;-13.04441667;-77.92675;2.81E-07;2.692648;7.437414;45.858669;0.649592;137.180904;13.428669;111.517877;-66.181063;116.768031;119.157772;3.142004;120
63; VIN;0.92026;16.910638;406;20181029; 23:26:52.6010;-13.04413333;-77.92628333;4.91E-07;0.822568;-0.242373;41.853302;2.553578;178.04872;33.697041;74.864528;-62.165568;80.871214;427.50275;15.456035;120
63; VIN;0.49413;34.721695;327;20181029; 23:27:04.5910;-13.04386589;-77.92584871;4.74E-07;3.208863;11.187373;62.299523;1.266121;253.846171;23.494657;218.254021;-64.802092;143.213416;315.514986;4.59167;120
63; VIN;0.761594;23.219131;84;20181029; 23:27:03.5910;-13.04386667;-77.92585;1.10E-07;0.544276;-0.535755;11.033412;0.830924;56.854492;5.743328;44.787421;-66.640811;50.705984;36.671725;1.196896;120
63; VIN;0.498663;25.440165;330;20181029; 23:27:08.5900;-13.04375;-77.92563333;2.51E-07;1.536506;2.629875;62.429485;2.172781;206.318939;26.247566;129.056325;-64.299656;67.500118;542.582446;7.473832;120
63; VIN;0.594366;32.499305;295;20181029; 23:27:08.5900;-13.04375;-77.92563333;2.14E-07;1.174451;1.996949;48.504897;1.42932;179.821969;22.846827;112.628873;-66.586894;97.335258;277.316079;7.150976;120
63; VIN;0.63164;22.105238;209;20181029; 23:27:10.5910;-13.04368333;-77.92555;1.79E-07;1.441964;2.532437;32.200279;1.193588;122.92424;15.535996;77.397352;-65.642964;65.673946;153.735519;5.089594;120
63; VIN;0.468441;30.381416;155;20181029; 23:36:13.6010;-13.03096667;-77.90288333;2.95E-07;1.306574;0.477119;30.988945;0.794658;126.724803;9.758225;130.96118;-65.532118;105.395132;98.502453;1.607915;120
63; VIN;2.216735;33.12787;11369;20181029; 23:36:57.5900;-13.02993333;-77.90103333;3.06E-07;2.563471;11.25417;486.29407;11.094316;6653.926133;1047.652102;3363.016499;-64.162631;79.866685;21580.39955;452.224969;120
63; VIN;1.145689;37.291956;695;20181029; 23:36:16.5900;-13.0308971;-77.90277294;2.07E-07;0.8597;1.321633;58.763114;3.478372;394.149234;60.994869;202.683413;-65.587234;74.871104;817.599783;22.806046;120
63; VIN;0.493223;40.468236;136;20181029; 23:36:25.5910;-13.03068333;-77.90238333;1.71E-07;1.445855;2.219702;24.378861;0.957857;92.374873;8.826267;76.934438;-65.620833;62.263993;93.40583;2.91112;120
63; VIN;0.380797;42.000905;189;20181029; 23:36:30.5910;-13.03057086;-77.90217296;1.51E-07;1.470989;1.544449;48.215612;0.939724;142.010848;12.86351;124.75952;-66.547914;68.139409;181.237395;3.248803;120
63; VIN;0.79268;39.554198;306;20181029; 23:36:53.5910;-13.03001667;-77.9012;3.94E-07;1.903292;3.533337;36.639578;1.42932;161.852377;23.117417;90.175591;-64.762546;118.011943;209.478724;10.38623;120
63; VIN;0.820024;40.958042;407;20181029; 23:37:13.5910;-13.02955376;-77.90035564;1.47E-07;1.157849;2.172159;47.557281;3.768503;296.219246;35.503912;196.671067;-65.480539;51.785657;716.878993;10.912586;120
63; VIN;0.747088;42.399691;412;20181029; 23:37:21.5910;-13.02936667;-77.90003333;1.78E-07;0.465773;0.083776;52.92064;2.934376;278.149051;35.794412;172.00064;-66.368002;77.191587;621.156138;19.622601;120
63; VIN;0.358131;41.462595;79;20181029; 23:37:34.5910;-13.02905;-77.89948333;6.51E-08;0.138996;-1.169465;22.671101;0.685859;80.305527;5.208195;98.535736;-67.662092;37.985683;62.196696;0.811757;120
63; VIN;1.822387;31.732138;7839;20181029; 23:38:22.5910;-13.0279;-77.8975;2.94E-07;2.512111;10.806881;406.891916;8.591934;4192.764705;709.666505;1971.227774;-64.594126;84.791806;13983.95393;367.296469;120
63; VIN;0.55004;29.09442;91;20181029; 23:37:51.6010;-13.02863616;-77.89878757;1.97E-07;0.188137;-1.519875;16.001485;1.066656;44.829507;6.464239;24.740054;-64.981225;61.95002;68.27232;1.924947;120
63; VIN;0.505139;42.077982;585;20181029; 23:38:01.6020;-13.0284;-77.89836667;1.41E-07;0.843041;0.945016;109.127311;2.39038;426.600269;46.642036;310.495196;-65.575655;50.948823;1043.422792;14.404623;120
63; VIN;0.45333;32.493727;75;20181029; 23:37:55.5910;-13.02855;-77.89861667;2.33E-07;0.891794;0.257172;14.525578;0.631459;49.230806;4.10589;46.973908;-65.550027;83.57717;36.68924;0.657839;120
63; VIN;0.380797;38.205141;84;20181029; 23:38:12.5910;-13.02815;-77.89791667;1.14E-07;0.77203;0.111959;21.664772;0.758392;64.641742;5.454259;60.964991;-66.878972;55.608029;65.721525;0.936198;120
