"Region_class","Date_S","DN","barco","Sv_mean_38kHz","NASC_38kHz","Sv_max_38kHz","Sv_min_38kHz","Sv_noise_38kHz","NASC_noise_38kHz","Height_mean","Depth_mean","Dist_M","Date_M","Lat_M","Lon_M","EV_filename","Uncorrected_length","Uncorrected_thickness","Uncorrected_perimeter","Uncorrected_area","Standard_deviation_38kHz","Skewness_38kHz","Kurtosis_38kHz","Attack_angle","Corrected_length","Corrected_thickness","Corrected_perimeter","Corrected_area","Image_compactness_38kHz","Corrected_mean_amplitude","Corrected_MVBS_38kHz","Coefficient_of_variation_38kHz","Horizontal_roughness_coefficient","Vertical_roughness_coefficient","X3D_school_area","X3D_school_volume","ABC","ABC_noise","Area_Backscatter_Strength","Thickness_mean","Sv_mean_70kHz","NASC_70kHz","Sv_max_70kHz","Sv_min_70kHz","Sv_noise_70kHz","NASC_noise_70kHz","Standard_deviation_70kHz","Skewness_70kHz","Kurtosis_70kHz","Image_compactness_70kHz","Corrected_MVBS_70kHz","Coefficient_of_variation_70kHz","Sv_mean_120kHz","NASC_120kHz","Sv_max_120kHz","Sv_min_120kHz","Sv_noise_120kHz","NASC_noise_120kHz","Standard_deviation_120kHz","Skewness_120kHz","Kurtosis_120kHz","Image_compactness_120kHz","Corrected_MVBS_120kHz","Coefficient_of_variation_120kHz","Sv_mean_200kHz","NASC_200kHz","Sv_max_200kHz","Sv_min_200kHz","Sv_noise_200kHz","NASC_noise_200kHz","Standard_deviation_200kHz","Skewness_200kHz","Kurtosis_200kHz","Image_compactness_200kHz","Corrected_MVBS_200kHz","Coefficient_of_variation_200kHz","ddB70","ddB120","ddB200","mes","VI","DC"
" Unclassified regions",20200303,2,"flores",-59.485457,15.590824,-51.415837,-67.901464,-969.771653,0,0.321309,29.072799,9.237244,20200303,-9.02265225,-79.3503982," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",73.960374,0.849122,249.381806,23.329009,1.15380736e-06,2.717041,10.215667,3.954188,71.953158,0.465122,244.599376,12.432086,382.962994,6.246443232e-07,-62.043672,184.714295,1.63812743e-06,4.179689e-08,133.868103,1.317426,3.6172393e-07,0,-64.4162275346,0.321309,-62.542215,7.712467,-52.802514,-67.978092,-969.570182,0,7.3953949e-07,3.499211,15.922196,383.85761,-65.119956,240.412447,-59.978181,13.918639,-54.740806,-67.742086,-967.294591,0,7.3063337e-07,1.027568,0.506263,383.149614,-62.540158,131.13399,-64.619499,4.780408,-58.076306,-67.992937,-967.323643,0,3.2095565e-07,1.098872,1.500578,384.760106,-67.225245,169.421911,3.056758,0.492724000000003,5.13404200000001,3,"Summer",37.9359303285961
" Unclassified regions",20200303,2,"flores",-52.902191,108.133084,-45.6258,-67.640714,-967.675009,0,0.489425,35.0382,9.239634,20200303,-9.02267294,-79.35043267," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",62.235591,1.213032,300.743083,30.716411,5.26451566e-06,1.800701,3.479709,6.869876,58.029402,0.829032,291.562705,19.573964,345.601238,3.586812884e-06,-54.452913,146.774193,1.059450723e-05,1.8878101e-07,192.432924,4.077764,2.50880412e-06,0,-56.0053324513,0.489425,-58.712335,28.375546,-51.648772,-67.775867,-967.091543,0,1.14684515e-06,1.502675,3.265651,343.895956,-60.288415,122.559293,-60.383489,19.312069,-52.999171,-67.979509,-965.264015,0,8.5533904e-07,2.041953,5.165511,343.165004,-61.972682,134.712079,-64.470702,7.535422,-58.177243,-67.996481,-964.834267,0,3.5863527e-07,1.215115,1.148209,341.361811,-66.108352,146.382183,5.810144,7.481298,11.568511,3,"Summer",37.9382976152738
" Unclassified regions",20200303,2,"flores",-54.752633,58.758486,-46.719977,-67.649942,-967.38015,0,0.407232,36.405599,9.239634,20200303,-9.02267294,-79.35043267," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",49.973744,0.955263,181.784781,19.989095,3.76516065e-06,2.520248,7.580814,6.197045,46.032314,0.571263,173.13392,11.011008,216.634375,2.054961668e-06,-56.871963,183.222914,6.88604525e-06,1.6548803e-07,105.186176,1.668731,1.36326021e-06,0,-58.6542124017,0.407232,-61.716336,11.822256,-55.747894,-67.812773,-966.702534,0,5.3473666e-07,0.909892,0.402245,217.390707,-63.882959,130.748231,-61.626155,12.07031,-55.546757,-67.967555,-964.668844,0,5.2844623e-07,1.45333,1.817282,217.412297,-63.794169,126.595326,-64.425653,6.335322,-57.956031,-67.968708,-964.241191,0,3.2894819e-07,1.0271,1.169433,217.986388,-66.637837,151.674008,6.963703,6.87352199999999,9.67301999999999,3,"Summer",37.9382976152738
" Unclassified regions",20200303,2,"flores",-55.318102,57.941701,-46.933913,-67.945003,-969.354495,0,0.457414,29.418916,9.300267,20200303,-9.0231739,-79.35131446," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",40.76698,0.909774,208.43427,19.60776,3.16253088e-06,2.725906,9.91843,5.966727,37.700551,0.525774,201.533411,10.479311,308.426392,1.742004088e-06,-57.589508,181.545549,7.24258436e-06,1.6402635e-07,79.287878,1.305572,1.34430993e-06,0,-58.7150059432,0.457414,-60.488935,17.616026,-53.093632,-67.88402,-969.141229,0,9.7085985e-07,1.888479,3.833604,305.9737,-62.792796,184.686927,-62.615593,10.795484,-56.222097,-67.999175,-967.161319,0,3.7044523e-07,2.032793,5.2485,304.573725,-64.943607,115.633781,-64.998529,6.236609,-59.196479,-67.954374,-966.897696,0,2.8552756e-07,1.092679,0.908,302.842539,-67.379332,156.164121,5.17083299999999,7.29749099999999,9.680427,3,"Summer",37.9981835164129
" Unclassified regions",20200303,2,"flores",-56.391363,26.296938,-50.965184,-67.952177,-969.311094,0,0.265797,29.650898,9.338328,20200303,-9.02351687,-79.35185041," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",61.14807,0.894611,233.310706,15.457179,1.7016238e-06,0.889558,0.3698,5.464383,58.318074,0.510611,226.882715,8.41408,486.840071,1.33436853e-06,-58.747242,127.522776,3.0871015e-06,9.707607e-08,119.111424,1.044338,6.1011731e-07,0,-62.1458665023,0.265797,-61.680751,7.779763,-55.783953,-67.963684,-969.010486,0,6.1631238e-07,1.365037,1.642207,487.239983,-64.06614,157.186358,-62.207631,6.890939,-55.879779,-67.993527,-967.010027,0,4.9440736e-07,1.784034,2.879773,487.323854,-64.59923,142.563363,-65.632303,3.131924,-60.07674,-67.983104,-966.64688,0,2.1448393e-07,0.860139,0.917771,487.921886,-68.041318,136.623852,5.289388,5.816268,9.24093999999999,3,"Summer",38.0354981680267
" Unclassified regions",20200303,2,"flores",-59.117699,19.298396,-52.042073,-67.968694,-969.945439,0,0.365426,29.050418,9.489303,20200303,-9.02486667,-79.35396667," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",33.113987,0.833959,138.840307,11.882384,1.35871407e-06,1.675576,2.175379,4.252279,30.956983,0.449959,133.758299,5.993482,237.548566,6.764536713e-07,-61.697619,200.858407,2.8586447e-06,6.558528e-08,55.717555,0.719608,4.4774359e-07,0,-63.4897061869,0.365426,-61.974193,9.997049,-55.427732,-67.857402,-968.979249,0,5.9008528e-07,1.530109,1.964674,237.124596,-64.581499,169.459027,-60.414809,14.315622,-54.209696,-67.772845,-967.262393,0,7.5246668e-07,1.196113,0.855458,237.321083,-63.008142,150.418582,-65.458742,4.481433,-60.796439,-67.962031,-966.731876,0,1.9282506e-07,0.445203,0.199076,236.567837,-68.108807,124.751041,2.856494,1.29711,6.341043,3,"Summer",38.1827429732249
" Unclassified regions",20200303,2,"flores",-55.956368,35.568423,-49.578282,-67.891142,-969.221572,0,0.325244,30.315903,9.610429,20200303,-9.02585648,-79.35572314," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",69.993791,0.894611,242.006839,22.347711,2.42148183e-06,1.254375,0.865343,5.641705,67.006281,0.510611,235.263819,12.210825,360.707702,1.473536913e-06,-58.31639,164.331264,4.51307658e-06,1.0017965e-07,136.856603,2.258633,8.2522575e-07,0,-60.8342722888,0.325244,-62.285085,8.2831,-55.2853,-67.98459,-968.894158,0,5.2734236e-07,1.139838,1.260587,362.080836,-64.679271,154.888717,-61.922878,9.003545,-56.344923,-67.875566,-967.127704,0,5.096056e-07,1.076817,0.540363,362.028786,-64.315563,137.654534,-65.016709,4.416015,-57.507965,-67.963046,-966.692506,0,2.9528424e-07,1.188308,2.069954,363.111873,-67.449358,164.125498,6.328717,5.96651,9.06034100000001,3,"Summer",38.3018534184942
" Unclassified regions",20200303,2,"flores",-58.139046,26.655349,-51.072541,-67.803643,-969.922863,0,0.4029,28.595599,9.91507,20200303,-9.02844606,-79.36009343," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",49.058524,1.091729,209.688083,19.054572,1.56014857e-06,1.618878,2.477006,4.680247,46.721372,0.707729,204.245779,11.76393,282.19148,1.013811274e-06,-59.940429,153.889448,3.42676991e-06,5.612694e-08,132.264243,1.539251,6.1843284e-07,0,-62.0870745513,0.4029,-61.196356,13.184187,-54.979438,-67.852548,-969.123485,0,6.3870983e-07,1.418093,2.230377,281.801225,-63.017599,127.956832,-61.450208,12.435642,-54.277126,-67.975734,-967.423026,0,5.1738946e-07,2.168381,7.008412,281.731472,-63.275689,109.998432,-64.103514,6.750525,-57.638825,-67.995196,-967.320143,0,3.6527347e-07,1.281817,1.872332,281.325469,-65.962741,144.175763,3.05731,3.311162,5.964468,3,"Summer",38.6012617657913
" Unclassified regions",20200303,2,"flores",-56.147166,59.056434,-48.613339,-67.890414,-968.003713,0,0.564276,34.331425,10.003137,20200303,-9.029257,-79.361314," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",47.769769,1.319172,220.183918,27.316149,2.33456145e-06,1.642875,3.443716,5.61788,44.400855,0.935172,212.678092,17.998976,199.980596,1.763595737e-06,-57.53601,132.37509,4.94358609e-06,1.2459106e-07,166.0898,3.859806,1.37017294e-06,0,-58.6322461349,0.564276,-61.361686,17.775229,-54.253962,-67.996028,-967.232428,0,6.1280706e-07,1.571362,3.578785,198.891717,-62.786547,116.40683,-59.794637,25.498819,-53.472969,-67.965598,-965.385038,0,7.9931166e-07,1.305996,1.945845,199.180907,-61.208622,105.579201,-64.213982,9.216916,-58.15532,-67.949835,-965.029443,0,3.5511409e-07,1.037908,0.733639,198.06739,-65.68274,131.414088,5.21452,3.647471,8.066816,3,"Summer",38.6869874770327
" Unclassified regions",20200303,2,"flores",-56.655675,33.313374,-48.895889,-67.957375,-968.920727,0,0.357844,31.140613,10.040346,20200303,-9.0295412,-79.36186574," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",88.141743,0.955263,327.037775,30.921361,1.96433939e-06,1.690558,4.447098,5.322656,85.246764,0.571263,320.479817,17.884134,457.007779,1.310646337e-06,-58.825145,149.875625,3.8590201e-06,8.299552e-08,194.793186,2.533974,7.7290618e-07,0,-61.11873219,0.357844,-61.55702,10.776658,-56.251257,-67.993503,-968.507387,0,5.5088192e-07,0.703424,-0.273079,457.508473,-63.749019,130.605195,-60.973346,12.326834,-53.663747,-67.83383,-966.557655,0,6.4534684e-07,1.888805,5.034377,457.464234,-63.163204,133.694522,-63.901966,6.280432,-57.255527,-67.902482,-966.034215,0,3.9235951e-07,1.422835,1.835464,457.916401,-66.116855,160.461072,4.901345,4.317671,7.246291,3,"Summer",38.7237694176521
" Unclassified regions",20200303,2,"flores",-53.621849,98.345742,-46.744846,-67.65977,-963.83402,0,0.52535,52.798634,10.114942,20200303,-9.03021038,-79.36291038," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",58.004635,1.15238,347.361649,31.24077,4.07368589e-06,1.364278,1.755737,6.675099,51.846498,0.76838,334.277374,18.619108,477.579014,2.990774851e-06,-55.242163,136.208377,7.88061717e-06,1.7408959e-07,159.351332,3.084782,2.28172723e-06,0,-56.4173627509,0.52535,-60.454634,20.392809,-53.773502,-67.993524,-962.825726,0,8.8969555e-07,1.549209,2.08763,468.279719,-62.123391,145.070962,-60.908203,18.370466,-54.998337,-67.987592,-959.876769,0,5.9758666e-07,1.530339,2.495596,467.033151,-62.58466,108.359469,-65.495761,6.387993,-58.705621,-67.997091,-958.977289,0,2.733858e-07,1.066377,1.208568,457.765281,-67.222925,144.234258,6.832785,7.286354,11.873912,3,"Summer",38.796549070975
" Unclassified regions",20200303,2,"flores",-57.423309,21.972126,-48.997459,-67.955328,-971.585162,0,0.281651,24.500961,10.214534,20200303,-9.03107429,-79.36431906," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",142.343179,0.924937,434.978552,40.813211,2.12315586e-06,1.925827,4.168429,4.940355,140.229262,0.540937,429.982719,23.514582,625.683755,1.067591783e-06,-59.715948,198.873379,5.7515034e-06,1.2272702e-07,303.42073,3.596473,5.09777e-07,0,-62.9261976224,0.281651,-60.720844,10.282969,-52.439442,-67.938615,-970.967395,0,8.5003887e-07,1.856624,5.332654,626.6572,-63.022783,170.497141,-60.678171,10.384505,-54.760931,-67.998721,-969.618292,0,7.1614662e-07,1.173123,1.007217,626.737697,-62.980945,142.264481,-65.502239,3.419629,-56.914187,-67.983286,-969.912674,0,3.3810643e-07,1.947755,4.707687,628.94859,-67.823568,204.837857,3.297535,3.254862,8.07893,3,"Summer",38.8937751454339
" Unclassified regions",20200303,2,"flores",-53.854949,60.618426,-46.782234,-67.364638,-964.611892,0,0.341671,48.68547,10.356075,20200303,-9.03230409,-79.36633743," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",52.770549,1.000751,241.974833,18.009952,4.0516828e-06,1.703438,3.401846,6.589378,47.165232,0.616751,229.996198,9.920347,424.330833,2.619886457e-06,-55.817175,154.651084,6.71413107e-06,1.5874237e-07,116.356891,1.223456,1.40641283e-06,0,-58.5188718139,0.341671,-59.616375,16.086518,-53.320758,-67.737006,-963.327279,0,9.8690348e-07,1.431067,1.593158,421.15969,-61.618224,143.250815,-61.511823,10.39722,-56.515466,-67.986114,-960.937874,0,4.8446613e-07,0.958473,0.120978,419.746983,-63.536035,109.362119,-64.953996,4.706521,-56.496749,-67.997167,-960.102404,0,3.9893243e-07,2.704304,8.963509,417.193662,-67.050388,202.273114,5.761426,7.656874,11.099047,3,"Summer",39.0328978051557
" Unclassified regions",20200303,2,"flores",-56.798371,59.882575,-47.787944,-67.974638,-970.32701,0,0.664731,27.343261,10.519097,20200303,-9.03365,-79.36868333," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",199.432829,2.653507,1306.181274,131.048764,2.28001182e-06,2.165751,6.180304,5.219147,196.940372,2.269507,1300.428361,110.68336,1215.851864,1.801179204e-06,-57.444431,126.584396,5.21506665e-06,1.2159781e-07,1787.830608,26.00877,1.38934031e-06,0,-58.5719136511,0.664731,-60.848694,23.565042,-53.20599,-67.995238,-969.877685,0,8.0377581e-07,1.559254,2.636253,1213.500367,-61.504459,113.65298,-60.568999,25.132613,-52.004343,-67.980892,-968.167896,0,7.6662306e-07,2.353191,9.155372,1213.504572,-61.224746,101.638076,-64.432832,10.324153,-55.89601,-67.99592,-968.043535,0,3.7894416e-07,1.775633,4.472087,1210.324544,-65.1069,122.818896,4.050323,3.77062799999999,7.634461,3,"Summer",39.1926040201524
" Unclassified regions",20200303,2,"flores",-58.282064,28.472729,-53.105481,-67.860707,-974.589786,0,0.444778,17.111907,10.80388,20200303,-9.03616519,-79.37269705," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",30.038609,0.864285,120.576391,13.745597,1.24305026e-06,0.916109,-0.051877,4.607638,28.661754,0.480285,117.054681,7.288342,149.602547,8.405067945e-07,-60.754588,147.892946,1.94677676e-06,7.732867e-08,55.063277,1.858738,6.60598e-07,0,-61.8006274351,0.444778,-62.520766,10.728993,-56.773249,-67.919368,-974.577093,0,4.9201063e-07,1.01909,0.479267,149.548744,-65.024679,156.474077,-61.556574,13.396092,-56.906639,-67.862693,-972.973894,0,4.8729449e-07,0.845434,-0.453605,149.556163,-64.05297,123.904912,-63.896972,7.815167,-58.084784,-67.999196,-973.272931,0,3.6154612e-07,0.985216,0.609716,149.539685,-66.422251,158.631266,4.238702,3.27451,5.614908,3,"Summer",39.4709840326406
" Unclassified regions",20200303,2,"flores",-56.988017,35.501138,-49.405436,-67.890315,-970.598075,0,0.411673,25.867377,10.821487,20200303,-9.03630944,-79.37295221," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",72.398379,0.9401,326.166224,29.589354,2.12931273e-06,1.784471,3.201113,5.174632,70.060594,0.5561,320.722654,16.937887,483.270369,1.200730998e-06,-59.205543,177.334701,4.70955396e-06,7.990749e-08,155.84273,2.399519,8.2366467e-07,0,-60.8424956335,0.411673,-62.139141,10.84251,-53.617455,-67.964048,-970.514811,0,6.4930337e-07,2.612869,10.163834,482.221367,-64.382297,178.105491,-60.929601,14.324643,-54.293867,-67.825416,-968.648082,0,6.5867853e-07,1.63531,2.957954,482.451967,-63.166208,136.550824,-64.931853,5.699787,-57.985473,-67.983851,-968.868854,0,3.2751587e-07,1.391174,1.938029,481.394253,-67.211582,172.341763,5.151124,3.941584,7.943836,3,"Summer",39.4883059824785
" Unclassified regions",20200303,2,"flores",-59.425612,15.97588,-50.498549,-67.946727,-969.963922,0,0.324739,28.526607,10.851845,20200303,-9.03657412,-79.37338158," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",85.340696,0.909774,377.748404,28.23247,1.15928652e-06,2.327961,8.804393,3.974478,83.361077,0.525774,373.021164,15.937551,694.761101,6.673080753e-07,-61.756736,173.725834,2.21872656e-06,7.617124e-08,175.316347,1.598311,3.7065765e-07,0,-64.3102703491,0.324739,-61.021869,11.062139,-54.557773,-67.82304,-969.283499,0,7.3037644e-07,1.384601,1.558339,694.389556,-63.360632,158.347053,-60.401739,12.760042,-54.45134,-67.937432,-967.527073,0,7.0190767e-07,1.543304,2.305301,694.475913,-62.738642,131.86946,-65.45624,3.984758,-58.817686,-67.979333,-967.846653,0,2.8585856e-07,0.989655,0.384745,692.917326,-67.823514,173.181924,1.596257,0.976126999999998,6.03062799999999,3,"Summer",39.5179831115996
" Unclassified regions",20200303,2,"flores",-58.166531,478.459839,-44.689821,-67.995485,-966.15298,0,7.277911,44.093702,10.927313,20200303,-9.03729237,-79.3744095," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",185.060033,21.12192,8515.706888,1356.293786,2.5491484e-06,4.790348,35.903487,4.5986,181.51914,20.73792,8507.857103,1306.156946,4409.965029,1.512812079e-06,-58.20215,168.503969,8.58329975e-06,1.4431741e-07,15057.317402,1050.193332,1.110078409e-05,0,-49.5464634425,7.277911,-61.620162,216.01425,-46.465994,-67.999575,-965.141845,0,8.7031995e-07,5.074097,71.007549,4377.946305,-61.669285,127.822525,-58.767973,416.582742,-45.682992,-67.997586,-962.432387,0,1.56800064e-06,3.381667,21.965295,4402.474468,-58.806515,119.123586,-59.173768,379.421339,-46.390599,-67.999192,-960.581733,0,1.75542233e-06,3.922977,23.936663,4394.32487,-59.215637,146.536319,3.453631,0.601441999999999,1.007237,3,"Summer",39.5910715654659
" Unclassified regions",20200303,2,"flores",-58.494319,73.192691,-48.683394,-67.99373,-969.22831,0,1.200626,31.740505,10.915976,20200303,-9.0371915,-79.37424966," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",115.573918,2.835462,908.338575,136.963495,1.79899899e-06,2.716748,9.614688,4.443731,113.110962,2.451462,902.644661,115.891351,559.464771,1.236263815e-06,-59.078888,145.51902,3.83558452e-06,8.810182e-08,1109.149034,47.088771,1.69814934e-06,0,-57.7002411963,1.200626,-62.524464,28.936977,-50.785906,-67.985337,-969.023749,0,7.8474742e-07,3.861686,22.667333,556.286796,-63.128353,161.274314,-60.545695,45.638369,-52.227452,-67.918889,-966.847495,0,8.8985706e-07,2.163271,6.53274,557.8118,-61.139597,115.685784,-62.694059,27.828746,-52.308289,-67.976257,-965.983163,0,6.0690197e-07,2.933898,16.167017,555.81148,-63.301461,129.796991,4.030145,2.051376,4.19974000000001,3,"Summer",39.5799667622812
" Unclassified regions",20200303,2,"flores",-59.064303,19.827622,-49.92799,-67.916319,-970.058334,0,0.370859,28.518677,10.940506,20200303,-9.03741866,-79.37458533," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",81.945497,1.15238,319.915867,30.874273,1.57179084e-06,2.816425,9.486338,4.167683,79.870139,0.76838,314.997151,20.064877,393.520072,8.37294817e-07,-60.771216,187.722509,2.89825832e-06,9.909007e-08,245.482597,3.4042,4.600222e-07,0,-63.37221214,0.370859,-62.538911,8.908609,-54.472963,-67.975907,-969.681505,0,5.5368407e-07,2.076921,6.384478,393.60821,-64.265852,147.858814,-60.260076,15.055436,-52.403903,-67.959765,-967.543146,0,9.6449181e-07,2.241639,5.797946,393.549014,-61.973832,151.943361,-62.718536,8.547662,-55.426019,-67.922477,-967.140824,0,5.2288712e-07,1.337528,1.756816,393.627034,-64.449682,145.672015,3.474608,1.195773,3.654233,3,"Summer",39.603656904007
" Unclassified regions",20200303,2,"flores",-57.993471,22.40685,-49.75051,-67.981477,-970.927388,0,0.327519,25.350731,10.943954,20200303,-9.03745961,-79.37462628," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",52.079428,0.985588,199.779825,16.608487,1.73221366e-06,2.358899,7.095429,4.73102,49.984981,0.601588,194.82293,9.729876,310.429492,9.851622223e-07,-60.064923,175.830296,3.7684377e-06,1.2076742e-07,120.281558,1.201036,5.1986307e-07,0,-62.8411103036,0.327519,-59.740814,14.984647,-51.332455,-67.935603,-970.661306,0,1.30691393e-06,2.550805,7.949422,310.492976,-61.820916,198.764404,-57.574874,24.674053,-49.265374,-67.860388,-968.774148,0,2.09068446e-06,2.606908,7.810481,310.426699,-59.645933,192.700025,-62.089414,8.725423,-53.103934,-67.955116,-968.779422,0,7.9899925e-07,2.509247,7.831598,310.652901,-64.190596,209.703621,1.747343,-0.418596999999998,4.095943,3,"Summer",39.6068661675944
" Unclassified regions",20200303,2,"flores",-58.184997,23.028326,-47.876894,-67.909823,-971.127436,0,0.351779,25.326008,11.013276,20200303,-9.0380383,-79.37562659," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",53.312068,0.864285,275.966612,19.044065,2.01831266e-06,2.846428,12.081421,4.635807,51.26182,0.480285,271.098116,10.175841,574.741851,8.577918946e-07,-60.666181,235.291646,6.09806975e-06,1.6484512e-07,98.481195,0.889352,5.3428198e-07,0,-62.7222946996,0.351779,-61.799063,10.019726,-54.402421,-67.954104,-970.716747,0,6.7758263e-07,1.793591,3.789394,572.400326,-64.302284,182.469679,-61.179151,11.557049,-56.391763,-67.852496,-968.785233,0,4.7472891e-07,0.969683,0.406072,572.687651,-63.679324,110.758755,-64.146881,5.835445,-56.325093,-67.963823,-969.138019,0,4.3350809e-07,1.718014,3.437726,570.233612,-66.679491,201.811667,3.61406599999999,2.99415399999999,5.96188399999999,3,"Summer",39.6750966764302
" Unclassified regions",20200303,2,"flores",-57.769043,30.70774,-50.663854,-67.972505,-972.030822,0,0.426246,22.363869,11.041778,20200303,-9.03827369,-79.37604036," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",65.365432,0.818797,248.521027,26.83332,1.61135125e-06,1.778264,3.235607,4.809824,63.486943,0.434797,243.996049,13.839513,342.32209,8.995091064e-07,-60.459944,179.136735,2.20142671e-06,9.546227e-08,110.415628,1.984829,7.1245267e-07,0,-61.4724398223,0.426246,-60.842453,15.132365,-52.138154,-67.962944,-971.988565,0,9.5238564e-07,2.697121,9.77635,342.465094,-63.547025,215.533755,-61.054138,14.412467,-54.069404,-67.95844,-970.393415,0,6.5746748e-07,1.532025,2.779327,342.492668,-63.761446,156.321554,-63.302793,8.587619,-56.156617,-67.996044,-970.231632,0,4.9570695e-07,1.651293,2.806983,342.657081,-66.027967,198.619397,3.07341,3.285095,5.53375,3,"Summer",39.7032240731047
" Unclassified regions",20200303,2,"flores",-55.054408,76.482083,-46.352095,-67.94559,-971.17119,0,0.56821,24.596843,11.05702,20200303,-9.03841667,-79.37625," C:/Taller 2021/Flores/Transecto 37_v2/Transecto 37_v2.ev",67.483118,1.319172,420.599112,37.623242,4.52801435e-06,2.201633,4.502489,6.003468,64.903493,0.935172,414.671863,25.651883,533.43317,2.249887316e-06,-56.478392,201.255161,1.206058704e-05,1.5952479e-07,242.783797,4.372033,1.77446679e-06,0,-57.5093212398,0.56821,-60.84183,20.175183,-52.852899,-67.890628,-971.049447,0,1.03053238e-06,2.363277,5.909374,529.859878,-62.289598,174.590846,-59.990313,24.545346,-52.340379,-67.941735,-969.215272,0,9.4943579e-07,2.208347,5.830593,530.259096,-61.43506,132.120918,-63.535957,10.849376,-56.387711,-67.996124,-968.908814,0,4.4654015e-07,1.758188,3.56233,527.282443,-65.007518,141.453055,5.787422,4.935905,8.481549,3,"Summer",39.7180474028367
