"Region_class","Date_S","DN","barco","Sv_mean_38kHz","NASC_38kHz","Sv_max_38kHz","Sv_min_38kHz","Sv_noise_38kHz","NASC_noise_38kHz","Height_mean","Depth_mean","Dist_M","Date_M","Lat_M","Lon_M","EV_filename","Uncorrected_length","Uncorrected_thickness","Uncorrected_perimeter","Uncorrected_area","Standard_deviation_38kHz","Skewness_38kHz","Kurtosis_38kHz","Attack_angle","Corrected_length","Corrected_thickness","Corrected_perimeter","Corrected_area","Image_compactness_38kHz","Corrected_mean_amplitude","Corrected_MVBS_38kHz","Coefficient_of_variation_38kHz","Horizontal_roughness_coefficient","Vertical_roughness_coefficient","X3D_school_area","X3D_school_volume","ABC","ABC_noise","Area_Backscatter_Strength","Thickness_mean","Sv_mean_70kHz","NASC_70kHz","Sv_max_70kHz","Sv_min_70kHz","Sv_noise_70kHz","NASC_noise_70kHz","Standard_deviation_70kHz","Skewness_70kHz","Kurtosis_70kHz","Image_compactness_70kHz","Corrected_MVBS_70kHz","Coefficient_of_variation_70kHz","Sv_mean_120kHz","NASC_120kHz","Sv_max_120kHz","Sv_min_120kHz","Sv_noise_120kHz","NASC_noise_120kHz","Standard_deviation_120kHz","Skewness_120kHz","Kurtosis_120kHz","Image_compactness_120kHz","Corrected_MVBS_120kHz","Coefficient_of_variation_120kHz","Sv_mean_200kHz","NASC_200kHz","Sv_max_200kHz","Sv_min_200kHz","Sv_noise_200kHz","NASC_noise_200kHz","Standard_deviation_200kHz","Skewness_200kHz","Kurtosis_200kHz","Image_compactness_200kHz","Corrected_MVBS_200kHz","Coefficient_of_variation_200kHz","ddB70","ddB120","ddB200","mes","VI"
" Anchovy",20160416,2,"JOB",-49.45031,875.456005,-40.640769,-66.895493,-979.719224,0,1.789672,9.564132,1.885354,20160416,-11.10766667,-77.95738333," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160304_JOB_Anchoveta_Lance_45/Cr160304_JOB_Anchoveta_Lance_45.ev",24.608123,3.798488,122.218648,41.72456,1.746562501e-05,2.210493,4.362343,8.345922,23.212506,3.414488,118.659415,35.379374,31.669733,1.041801009e-05,-49.822152,167.648379,5.000210509e-05,8.1780865e-06,317.035266,29.558267,2.031152314e-05,0,-46.9225750803,1.789672,-49.756766,815.809438,-38.625395,-67.887311,-979.889197,0,2.442542134e-05,3.362506,11.715863,31.647858,-50.131839,251.782755,-52.472821,436.498917,-40.955476,-67.989381,-979.008717,0,1.304168826e-05,4.010265,17.069978,31.616955,-52.85262,251.533513,-54.37127,281.928082,-40.368001,-67.60186,-979.041815,0,1.217716457e-05,6.118888,38.908732,31.565931,-54.759361,364.319347,0.306455999999997,3.022511,4.92096,4,"Summer"
" Anchovy",20160416,2,"JOB",-47.097442,491.41109,-38.568906,-65.32771,-979.522966,0,0.584383,9.865517,1.90644,20160416,-11.10751667,-77.9571188," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160304_JOB_Anchoveta_Lance_45/Cr160304_JOB_Anchoveta_Lance_45.ev",14.307282,1.168765,39.078561,8.449462,2.997486714e-05,3.049757,11.109904,9.157937,12.72705,0.784765,35.150097,5.046754,19.481887,1.354151799e-05,-48.683326,221.355295,1.914750136e-05,3.599783046e-05,39.950996,2.165485,1.140126707e-05,0,-49.4304688113,0.584383,-57.170997,48.315837,-49.474052,-64.308444,-979.281171,0,2.32506082e-06,3.066376,11.662574,19.961492,-58.804284,176.54797,-55.625475,68.967057,-49.289471,-67.224665,-978.496599,0,2.99369956e-06,1.829591,3.280907,19.851052,-57.247512,158.83984,-56.665493,54.280009,-50.941398,-66.052605,-978.411287,0,2.18986492e-06,1.089486,0.618531,19.941248,-58.296686,147.940103,10.073555,8.528033,9.568051,4,"Summer"
" Anchovy",20160416,2,"JOB",-47.24551,1029.035331,-36.226794,-65.096368,-977.721281,0,1.266163,11.71575,1.967084,20160416,-11.107,-77.95633882," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160304_JOB_Anchoveta_Lance_45/Cr160304_JOB_Anchoveta_Lance_45.ev",27.533639,3.019311,99.558475,35.485055,3.725113191e-05,4.37595,22.129898,9.057848,25.677638,2.635311,95.078472,28.88424,24.905403,1.684938004e-05,-47.734161,221.083101,0.00013543681128,4.161182501e-05,270.674216,21.660152,2.387472906e-05,0,-46.2206154821,1.266163,-52.319331,319.925026,-43.71596,-67.340304,-977.496851,0,8.42180084e-06,2.382235,6.106004,24.93898,-52.823754,161.354253,-53.052145,270.250671,-44.068845,-67.868666,-976.863547,0,7.37248205e-06,2.687415,8.077659,24.938699,-53.556437,167.208144,-56.229182,130.035844,-48.70174,-67.826063,-976.729845,0,3.02350802e-06,1.784849,2.590725,24.967242,-56.747044,142.960314,5.073821,5.806635,8.983672,4,"Summer"
" Anchovy",20160416,2,"JOB",-51.050654,414.340319,-42.445781,-67.798776,-980.472926,0,1.224421,8.977137,1.97821,20160416,-11.10691667,-77.95618547," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160304_JOB_Anchoveta_Lance_45/Cr160304_JOB_Anchoveta_Lance_45.ev",27.549281,2.824516,100.56008,35.75405,9.7824815e-06,2.416113,8.240115,7.786164,26.327459,2.440516,97.348436,29.523072,25.543861,6.905697183e-06,-51.607925,141.65813,3.101613274e-05,7.28234624e-06,257.010393,18.820884,9.61314209e-06,0,-50.1713463822,1.224421,-55.718918,141.426489,-46.249637,-67.870494,-980.310684,0,4.83705934e-06,3.04698,8.969332,25.570541,-56.290562,205.891101,-55.746129,140.543152,-47.458194,-67.826557,-979.625732,0,3.56649969e-06,2.226838,4.810684,25.567568,-56.31613,152.705681,-56.322366,123.079579,-44.731192,-67.802026,-979.711907,0,4.73984996e-06,4.959754,28.002543,25.574747,-56.896357,231.953176,4.668264,4.695475,5.271712,4,"Summer"
" Anchovy",20160416,2,"JOB",-51.739295,332.824695,-43.416512,-67.231823,-978.095561,0,1.152533,11.749385,2.005843,20160416,-11.1067,-77.95586763," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160304_JOB_Anchoveta_Lance_45/Cr160304_JOB_Anchoveta_Lance_45.ev",24.593242,2.434928,97.987707,30.142275,8.96587223e-06,2.048058,4.64127,7.570146,23.038605,2.050928,94.110431,23.78377,29.633638,5.771869127e-06,-52.386835,155.337414,3.501245317e-05,9.74838175e-06,189.002078,14.975571,7.72189173e-06,0,-51.1227629182,1.152533,-54.175649,189.924109,-46.65735,-66.509524,-977.745142,0,5.38248728e-06,1.600724,1.55498,29.627887,-54.833861,163.820824,-53.969156,199.172518,-46.473351,-67.937729,-976.946408,0,5.74677068e-06,1.725099,1.988751,29.629364,-54.624234,166.666105,-59.072551,61.502093,-49.878162,-67.822278,-977.188542,0,1.69186358e-06,3.07393,12.577797,29.621798,-59.752385,159.809961,2.436354,2.229861,7.333256,4,"Summer"
" Anchovy",20160416,2,"JOB",-38.554873,6440.852744,-30.922439,-58.145905,-980.040014,0,1.071368,9.403249,2.030955,20160416,-11.10650213,-77.95558333," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160304_JOB_Anchoveta_Lance_45/Cr160304_JOB_Anchoveta_Lance_45.ev",9.549596,1.460957,21.874971,10.071203,0.00023815714902,1.801688,1.952553,11.550865,7.647449,1.076957,17.302675,5.945301,4.007217,0.0001085979388,-39.641784,219.301721,0.00109794274014,6.011456471e-05,32.943887,4.641264,0.00014943472746,0,-38.2554846415,1.071368,-46.305546,1081.125183,-38.527052,-67.676319,-979.762515,0,3.736275937e-05,2.010083,3.473248,4.172485,-47.440543,207.249379,-49.042468,575.683614,-41.30282,-66.557077,-978.956407,0,1.737723069e-05,2.680798,7.508917,4.20386,-50.185866,181.370698,-53.932098,186.732894,-47.028776,-66.445388,-978.995937,0,4.72602989e-06,1.818173,3.191617,4.34405,-55.111316,153.330324,7.750673,10.487595,15.377225,4,"Summer"
" Anchovy",20160416,2,"JOB",-44.544403,2969.742034,-34.891248,-67.422821,-977.548705,0,1.961856,11.90179,2.044646,20160416,-11.10640547,-77.9554," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160304_JOB_Anchoveta_Lance_45/Cr160304_JOB_Anchoveta_Lance_45.ev",23.382623,3.019311,84.243671,47.45802,5.782792546e-05,2.65993,7.900636,9.872311,21.326804,2.635311,79.364033,37.780369,13.26696,3.152965771e-05,-45.012807,183.408034,0.00017780223647,3.946455949e-05,224.811019,44.155433,6.890121682e-05,0,-41.6177310823,1.961856,-50.161707,814.682373,-37.815361,-66.506546,-977.244495,0,2.276009366e-05,5.236879,30.546111,13.288337,-50.648389,264.248767,-51.67331,575.212092,-44.905158,-67.356383,-976.697051,0,7.61565472e-06,1.43106,1.383454,13.290571,-52.161848,125.282965,-52.952564,428.452464,-40.053934,-67.869091,-976.619982,0,1.133641634e-05,5.764014,39.847884,13.299833,-53.448747,250.813285,5.617304,7.128907,8.408161,4,"Summer"
" Anchovy",20160416,2,"JOB",-48.965531,729.136784,-39.323763,-66.768529,-979.281347,0,1.333123,10.026567,2.088904,20160416,-11.10606213,-77.95485," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160304_JOB_Anchoveta_Lance_45/Cr160304_JOB_Anchoveta_Lance_45.ev",51.835487,3.116708,182.448433,72.684033,1.857102232e-05,2.612779,8.399639,8.469046,50.350728,2.732708,178.710916,61.903428,41.056091,1.127537471e-05,-49.47869,164.704259,6.952333578e-05,1.140993456e-05,550.375317,59.133052,1.691675945e-05,0,-47.7168282615,1.333123,-54.208688,218.018444,-44.889131,-67.892281,-979.03465,0,4.85984422e-06,2.579757,8.46257,41.09602,-54.732337,144.496062,-54.579336,200.183574,-44.618074,-67.771083,-978.3779,0,5.25744154e-06,3.126841,11.660344,41.094004,-55.102431,170.222728,-57.302781,106.926161,-47.332473,-67.805787,-978.580499,0,3.01442636e-06,3.495244,14.324573,41.121447,-57.833696,183.05193,5.243157,5.613805,8.33725,4,"Summer"
" Anchovy",20160416,2,"JOB",-38.353714,7972.781801,-27.91466,-63.788412,-982.535726,0,1.266163,7.514562,2.352555,20160416,-11.10383333,-77.95201667," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160304_JOB_Anchoveta_Lance_45/Cr160304_JOB_Anchoveta_Lance_45.ev",6.745051,1.655751,17.855007,9.513344,0.00035076987547,3.04378,8.879314,11.634429,5.213886,1.271751,14.024677,5.648285,2.771145,0.0001194945941,-39.226517,293.544556,0.00257133933205,0.00027655953871,26.523059,4.912266,0.00018497713313,0,-37.3288195575,1.266163,-43.497288,2439.228518,-35.914104,-67.965291,-982.105059,0,7.0346673e-05,1.897843,2.737867,2.831808,-44.41376,194.36566,-40.608027,4744.370022,-33.424906,-67.283534,-981.11558,0,0.00012686462674,1.808717,2.225754,2.791008,-41.495887,179.031405,-37.052433,10758.158977,-25.699479,-67.474505,-981.243363,0,0.00054787203253,3.478747,12.202725,2.781897,-37.933485,340.429884,5.143574,2.254313,-1.301281,4,"Summer"
" Anchovy",20160416,2,"JOB",-42.477753,2254.167641,-32.995363,-66.399567,-984.293448,0,0.925273,5.898506,2.559181,20160416,-11.10113333,-77.95106667," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160304_JOB_Anchoveta_Lance_45/Cr160304_JOB_Anchoveta_Lance_45.ev",7.351608,1.655751,17.852922,4.599643,0.00010972177719,2.754888,8.157756,10.504863,6.26711,1.271751,14.915926,3.011731,5.878606,4.525590349e-05,-43.443248,242.447435,0.00056851389437,0.00013956339547,31.880815,1.441739,5.229911947e-05,0,-42.8150562306,0.925273,-46.3201,930.575419,-39.222571,-64.923433,-983.719167,0,3.246410394e-05,1.45515,0.963434,5.976553,-47.306353,174.597799,-41.653292,2725.413444,-31.714711,-67.658822,-983.421697,0,0.00013815042091,2.97575,8.986106,5.865169,-42.615859,252.312107,-43.742746,1684.561887,-35.306778,-67.653463,-983.368843,0,7.659422013e-05,2.136549,3.454112,5.936404,-44.720599,227.120268,3.842347,-0.824460999999999,1.264993,4,"Summer"
" Anchovy",20160416,2,"JOB",-42.318987,2215.040793,-34.701713,-67.668665,-983.57148,0,0.876574,6.352457,2.566125,20160416,-11.10105,-77.9511," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160304_JOB_Anchoveta_Lance_45/Cr160304_JOB_Anchoveta_Lance_45.ev",3.429539,1.168765,9.646675,2.851778,9.198936954e-05,1.767893,2.2831,10.883976,2.219177,0.784765,6.457951,1.239037,2.678522,4.425631965e-05,-43.540247,207.855896,0.00033625069698,9.61032847e-05,6.966133,0.545187,5.139133441e-05,0,-42.8911010543,0.876574,-44.748998,1265.845232,-36.901229,-66.103608,-983.087028,0,4.87322826e-05,2.445006,5.648571,2.736124,-46.054726,196.466892,-45.881324,975.322066,-37.229004,-67.262727,-982.860103,0,4.730228965e-05,2.26843,4.612915,2.73094,-47.180173,247.11519,-43.108006,1847.054949,-35.421693,-66.435141,-983.82983,0,9.41141113e-05,1.772229,1.457443,2.719255,-44.39086,258.666847,2.430011,3.562337,0.789019000000003,4,"Summer"
" Anchovy",20160416,2,"JOB",-41.745451,3089.481241,-34.608894,-60.945787,-985.268751,0,1.071368,5.06465,2.586351,20160416,-11.10083333,-77.9512," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160304_JOB_Anchoveta_Lance_45/Cr160304_JOB_Anchoveta_Lance_45.ev",1.843591,1.266163,7.087838,2.334286,8.684961696e-05,1.713819,2.615565,11.649412,0.810281,0.882163,4.253218,0.7148,2.013915,6.57754469e-05,-41.819362,132.03957,0.00036518191229,7.554080741e-05,2.859198,0.495248,7.167929552e-05,0,-41.4460627169,1.071368,-45.35614,1345.292357,-35.934944,-64.34465,-985.637467,0,6.112796485e-05,2.815005,7.285019,1.949936,-45.937258,239.864373,-39.519829,5157.600314,-33.276381,-66.42723,-984.989446,0,0.0001545383792,1.090097,-0.344681,2.049427,-39.330226,132.452138,-40.091809,4521.158113,-33.568167,-67.507746,-985.260284,0,0.00014827725565,1.294526,0.046416,1.999351,-40.27634,158.018731,3.610689,-2.225622,-1.653642,4,"Summer"
" Anchovy",20160416,2,"JOB",-42.973031,3016.822438,-32.587751,-65.590396,-979.782037,0,1.387909,10.182271,2.637425,20160416,-11.10011667,-77.95131667," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160304_JOB_Anchoveta_Lance_45/Cr160304_JOB_Anchoveta_Lance_45.ev",8.966682,1.850545,32.158893,12.6658,0.00010948783199,3.279452,11.096282,10.455456,7.103426,1.466545,27.664381,7.951783,7.658921,4.231555402e-05,-43.735,258.741341,0.00033544375933,0.00012264474974,41.669985,6.662862,6.999353295e-05,0,-41.5494208473,1.387909,-49.514324,668.991161,-40.401326,-67.541242,-979.111685,0,1.992678275e-05,2.483679,5.996668,7.676867,-50.329368,214.968068,-41.311663,4422.689955,-29.352778,-67.874047,-978.267428,0,0.00022659394084,3.631752,13.05071,7.656905,-42.062793,364.357372,-46.119887,1461.719792,-36.181342,-66.581111,-977.982018,0,5.423762104e-05,2.949873,8.370223,7.668388,-46.9149,266.55736,6.541293,-1.661368,3.146856,4,"Summer"
" Anchovy",20160416,2,"JOB",-43.225121,4461.484971,-33.510833,-66.677239,-981.668902,0,2.175202,8.553502,2.632917,20160416,-11.10019215,-77.95131667," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160304_JOB_Anchoveta_Lance_45/Cr160304_JOB_Anchoveta_Lance_45.ev",3.926609,2.434928,20.95718,8.344355,9.23673016e-05,3.059704,9.664733,10.798946,2.30968,2.050928,16.955321,4.134197,5.533641,4.691710866e-05,-43.286688,196.873389,0.00038988592042,9.048690407e-05,18.947946,3.972135,0.0001035112612,0,-39.8501239986,2.175202,-49.269025,1109.402085,-39.019074,-63.666488,-980.582292,0,2.371988145e-05,3.562423,13.196482,5.219518,-49.570225,214.849808,-46.376376,2159.503304,-34.479763,-67.906822,-979.915757,0,6.725054484e-05,4.246033,17.542849,5.390228,-46.551258,303.963608,-48.453697,1338.510505,-38.29332,-67.325385,-980.483656,0,3.033476975e-05,2.936691,8.444938,5.237914,-48.741761,227.047515,6.043904,3.151255,5.228576,4,"Summer"
" Anchovy",20161028,1,"FLO",-40.831644,4132.188626,-33.654051,-65.621549,-986.175207,0,1.161055,4.617343,0.421393,20161028,-5.15891421,-81.59301667," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160910_FLO_Anchoveta_Lance_116/Cr160910_FLO_Anchoveta_Lance_116.ev",6.309227,1.741582,23.116317,6.947616,0.00010982025591,1.783726,2.725014,11.697529,5.363261,1.357582,20.456384,4.603739,7.233312,6.713485407e-05,-41.73052,163.581581,0.00041345346619,7.67710747e-05,29.124266,2.580295,9.587123099e-05,0,-40.1831169625,1.161055,-48.759904,665.815765,-41.340161,-66.904437,-986.016925,0,2.081661002e-05,1.943243,2.616599,7.256172,-49.702743,194.394643,-49.734,532.040325,-41.92582,-67.949047,-985.723307,0,1.556867785e-05,2.490301,5.983994,7.259743,-50.682416,182.176919,-52.614628,274.082748,-42.620781,-67.548214,-985.747466,0,1.021930872e-05,3.886434,16.543127,7.267018,-53.573879,232.707,7.92826,8.902356,11.782984,10,"Spring"
" Anchovy",20161028,1,"FLO",-36.964479,7829.826838,-27.354682,-65.842646,-989.23963,0,0.903043,3.408295,0.645675,20161028,-5.15598333,-81.59448333," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160910_FLO_Anchoveta_Lance_116/Cr160910_FLO_Anchoveta_Lance_116.ev",10.387025,1.838337,23.860075,9.552789,0.00039211666838,2.552698,6.415478,12.620854,9.633211,1.454337,21.584447,7.008902,5.28959,0.0001631257993,-37.874773,240.376856,0.00199614984043,0.00041912450552,56.039728,4.25546,0.00018166042386,0,-37.4073967682,0.903043,-31.720719,26189.557784,-23.520744,-66.827178,-988.791596,0,0.00091790050098,1.956932,4.318861,5.296993,-32.632667,168.291567,-31.162325,29782.941193,-20.954837,-67.964336,-988.577011,0,0.00138123034376,2.9038,10.273869,5.300043,-32.074957,222.721341,-30.79841,32386.132798,-22.374571,-65.000888,-988.956488,0,0.00137188867816,2.118531,3.937329,5.2947,-31.709845,203.377723,-5.24376,-5.802154,-6.166069,10,"Spring"
" Anchovy",20161028,1,"FLO",-34.414466,34457.680262,-22.289732,-67.716758,-982.737489,0,2.209229,6.607913,0.574782,20161028,-5.15689273,-81.59407393," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160910_FLO_Anchoveta_Lance_116/Cr160910_FLO_Anchoveta_Lance_116.ev",23.735764,4.45071,80.545065,51.095856,0.00072679396878,4.03541,20.403038,13.236196,22.202411,4.06671,76.710358,43.671338,10.722638,0.0003382920196,-34.707082,214.842186,0.00328203808797,0.00061307446988,361.163039,82.250985,0.00079945533043,0,-30.9720579745,2.209229,-34.686537,32365.242171,-22.939566,-66.408075,-982.529275,0,0.00060307070181,3.627987,19.001779,10.736309,-34.986971,190.136422,-33.905472,38742.301075,-24.584839,-67.975905,-982.256275,0,0.00064953614624,2.080852,4.188957,10.736791,-34.206184,171.088855,-34.471983,34004.336025,-24.817976,-67.809751,-982.500043,0,0.00060180557342,2.231568,5.300402,10.736712,-34.772649,180.601402,0.272071000000004,-0.508993999999994,0.0575170000000043,10,"Spring"
" Anchovy",20161028,1,"FLO",-30.702213,42571.913928,-22.14828,-66.818417,-980.247706,0,1.161055,9.199746,0.56455,20161028,-5.15703333,-81.594," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160910_FLO_Anchoveta_Lance_116/Cr160910_FLO_Anchoveta_Lance_116.ev",7.549101,1.451318,22.673659,8.629938,0.00131647875223,2.216706,5.402874,14.349207,5.23299,1.067318,17.273437,4.399402,5.39702,0.0006867333026,-31.632119,191.701603,0.00453098344398,0.0016549486007,22.341065,2.813427,0.00098771429931,0,-30.0536865883,1.161055,-35.212965,15067.735919,-24.214254,-64.176662,-980.571722,0,0.00067507075515,3.828459,16.47992,5.492934,-36.239125,283.963001,-32.072383,31053.189304,-23.071781,-67.330661,-979.208209,0,0.00117413000698,2.442224,5.971865,5.476471,-33.084388,238.866333,-32.921753,25536.96129,-23.939546,-67.652903,-979.057354,0,0.00095035022669,2.377984,5.458758,5.477857,-33.934982,235.169955,4.510752,1.37017,2.21954,10,"Spring"
" Anchovy",20161028,1,"FLO",-32.78671,17287.925401,-23.159034,-66.715412,-980.207295,0,0.761942,9.084178,0.557337,20161028,-5.15713333,-81.59395," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160910_FLO_Anchoveta_Lance_116/Cr160910_FLO_Anchoveta_Lance_116.ev",15.228379,0.967546,34.193639,11.433693,0.0009990792091,2.755793,7.456643,13.687822,13.04781,0.583546,29.064501,5.908454,11.377375,0.0003306263444,-34.806625,302.177738,0.00559977017264,0.00112448673197,30.455969,2.193032,0.00040109850718,0,-33.9674895438,0.761942,-38.942549,4189.468222,-30.291499,-65.508482,-979.949746,0,0.00020421114802,2.231568,4.89822,11.697267,-40.992143,256.621893,-32.655456,17818.380576,-20.07324,-66.108959,-979.405596,0,0.00195545971909,4.136853,16.304116,11.569408,-34.693354,576.214622,-34.260992,12311.605042,-23.600047,-66.767302,-979.399789,0,0.0009510933533,3.151334,9.640983,11.591698,-36.30094,405.804813,6.155839,-0.131253999999998,1.474282,10,"Spring"
" Anchovy",20161028,1,"FLO",-38.070718,4161.706087,-29.560182,-64.026095,-979.805438,0,0.619229,9.421475,0.548679,20161028,-5.15724352,-81.59388982," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160910_FLO_Anchoveta_Lance_116/Cr160910_FLO_Anchoveta_Lance_116.ev",10.442826,1.161055,28.251503,6.454314,0.00029355977231,2.284534,4.631215,12.479529,8.382594,0.777055,23.363039,3.467443,12.52678,0.0001101656589,-39.579538,266.471217,0.00153067749981,0.00037098242246,26.054937,1.059064,9.655606789e-05,0,-40.1522042858,0.619229,-39.663761,2883.813469,-30.815336,-67.599314,-979.609751,0,0.00021796582665,2.462431,5.473802,12.719696,-41.204735,287.648333,-44.383879,972.647258,-36.597166,-66.57869,-979.114534,0,6.015210538e-05,1.652939,1.730048,12.86981,-45.947663,236.601303,-37.668008,4566.069134,-28.788247,-66.828561,-979.40764,0,0.0003523997972,2.380659,4.94361,12.678559,-39.202424,293.277006,1.593043,6.313161,-0.402709999999999,10,"Spring"
" Anchovy",20161028,1,"FLO",-35.582502,30978.52463,-20.384432,-67.957833,-981.131005,0,2.599076,7.793845,0.176891,20161028,-5.16182366,-81.59094301," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160910_FLO_Anchoveta_Lance_116/Cr160910_FLO_Anchoveta_Lance_116.ev",667.675327,10.836511,1960.466166,1738.265383,0.00058320273964,5.245038,41.849766,12.904694,665.912466,10.452511,1956.172442,1672.241723,182.098075,0.0002673866663,-35.728603,218.112125,0.00233478348839,0.00048543816471,27841.828673,3674.928541,0.00071873516894,0,-31.4343110385,2.599076,-38.21847,16883.554393,NA,-67.977976,-980.984085,0,0.00040825931573,9.976009,193.050864,182.125481,-38.365854,280.234466,-37.354382,20600.257704,NA,-67.998694,-980.541761,0,0.00053613783559,8.196852,102.888899,182.125568,-37.501771,301.615424,-37.459358,20108.287475,NA,-67.977618,-980.433343,0,0.00053894575538,7.880388,94.451666,182.124274,-37.606685,310.608625,2.63596800000001,1.77188,1.876856,10,"Spring"
" Anchovy",20161028,1,"FLO",-41.883437,2108.211655,-32.454476,-63.468752,-978.721986,0,0.754686,11.000249,0.062537,20161028,-5.16297568,-81.58976667," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160910_FLO_Anchoveta_Lance_116/Cr160910_FLO_Anchoveta_Lance_116.ev",10.399548,1.257809,27.998047,7.584948,0.00012032102245,2.926974,8.947246,11.498397,8.184525,0.873809,22.800002,4.146995,9.97531,4.774445387e-05,-43.210771,252.01047,0.00094216571846,0.00030059968384,28.606856,2.096356,4.891278322e-05,0,-43.1057762436,0.754686,-39.939107,3298.733001,-31.511055,-67.711172,-978.449136,0,0.00017665441466,2.300401,5.232029,10.060452,-41.285479,237.504802,-37.663016,5571.296102,-28.301182,-67.928958,-977.47438,0,0.00035057935047,2.605133,6.406255,10.027269,-39.002125,278.611382,-42.498341,1829.884782,-34.675058,-66.952639,-977.384284,0,0.00010001500165,1.855315,2.26446,10.134323,-43.860226,243.269521,-1.94433,-4.220421,0.614904000000003,10,"Spring"
" Anchovy",20161028,1,"FLO",-41.597189,3368.147753,-33.492113,-67.288077,-987.092659,0,1.128803,4.265494,0.530905,20161028,-5.15747733,-81.59378333," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_5frec/Cr160910_FLO_Anchoveta_Lance_116/Cr160910_FLO_Anchoveta_Lance_116.ev",6.442268,1.354564,18.154499,7.094945,0.00012490397912,2.166122,3.819093,11.467095,5.585717,0.970564,15.673397,4.407718,4.435092,5.153360233e-05,-42.879095,242.373856,0.00027200472283,0.00035638968536,21.685179,2.356479,7.814465901e-05,0,-41.0710069953,1.128803,-41.756535,3246.807988,-32.603236,-66.092823,-987.017475,0,0.00011753624007,2.617152,7.833152,4.468741,-43.053462,237.420381,-43.430617,2208.250718,-36.007724,-62.24594,-986.630506,0,6.910123578e-05,1.823585,2.462439,4.48431,-44.734373,205.552662,-48.016508,768.173406,-41.156253,-59.98239,-986.992394,0,2.219967902e-05,1.805799,2.213345,4.514256,-49.333292,190.403942,0.159345999999999,1.833428,6.419319,10,"Spring"
